Pays;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
PORTUGAL;2539;2701;2491;2776;2758;2754;2606;2635;2983;3370;3742;4144;4867;5284;4609;4692;4951;4482;4882;5213;4576;4707;5509;6427;6823;3534;4702
PUERTO RICO;1155;1137;1235;1242;1172;1333;1456;1319;1420;1584;1663;1752;1743;1761;1388;1182;1202;1162;1142;1094;983;1059;1046;951;1094;777;621
QATAR;NULL;NULL;NULL;NULL;320;307;366;423;471;691;1759;3751;NULL;NULL;NULL;NULL;7813;10702;11729;12871;11641;13152;12284;11754;12528;11504;15675
REUNION;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
ROMANIA;749;716;699;504;428;447;475;448;572;672;1071;1457;1723;2407;1766;1897;2294;2108;2125;2741;2526;2910;4955;6109;7172;3529;6010
RUSSIAN FEDERATION;11599;10011;10113;8677;7097;8848;9760;11362;13427;16082;17963;18850;22456;26401;23785;30169;37343;48096;59504;55383;38432;27654;35584;38791;38773;9731;12464
RWANDA;13;19;22;25;28;35;33;24;26;31;75;84;98;146;148;120;142;133;126;133;350;364;419;390;382.8;127;212
SABA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAINT KITTS AND NEVIS;5;5;6;6;7;9;8;8;8;10;11;14;12;15;11;13;14;15;16;51;52;51;56;56;67;12;36
SAINT LUCIA;25;29;29;31;33;33;32;34;36;37;39;39;42;45;47;48;48;45;46;66;76;78;84;86;92;27;33
SAINT VINCENT AND THE GRENADINES;7;8;7;8;9;10;12;10;13;14;15;16;20;18;14;15;13.1;13.7;14.1;34;40;41;45;40;37;12;8
SAMOA;6.800000000000001;8.9;11.7;11.3;4.3;NULL;NULL;NULL;NULL;11.9;20.3;21.200000000000003;19.799999999999997;21.6;20.0;25.200000000000003;22.3;22.3;13.9;4.1;2.9;2.0999999999999996;3.9000000000000004;4.1;5.2;1.8;1.1
SAN MARINO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;192;205;197;151;NULL
SAO TOME AND PRINCIPE;NULL;NULL;NULL;1.9;2.2;2.2;2.0;1.8;1.8;2.1;0.5;1.1;0.7;0.31;0.41000000000000003;0.55;1.35;3.2;1.3;16.7;16.6;15.4;17.2;16.7;18.2;9.5;13.6
SAUDI ARABIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4428;9087;12979;21031;16005;21312;22076;18202;17986;18648;25137;20366;17671;19065;17939;16415;9379;13130
SENEGAL;154;127;128;135;136;125;112;112;129;138;144;139;352;277;260;217;250;248;265;280;261;277;295;324;NULL;NULL;NULL
SERBIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1203;1448;1105;1103;1263;1188;1290;1360;1254;1351;1549;1837;2000;1179;1718
SERBIA AND MONTENEGRO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SEYCHELLES;34;31;31;29;28;44;41;53;54;53;59;56;73;64;56;63;65;58;62;65;54;92;107;101;109;39;58
SIERRA LEONE;50.5;36.5;18.1;13.2;44.2;34.5;42.2;39.1;37.8;30.3;33.6;15;17;24.4;26;22;26;32;71;45;34;36.5;62;61;83;12.1;NULL
SINGAPORE;4663;5015;4358;3222;4217;4535;6600;8212;8382;9291;10070;11268;13503;16340;15704;18700;21420;23139;24407;25547;23657;23970;25018;26538;27321;7251;4027
SINT EUSTATIUS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SINT MAARTEN (DUTCH PART);59;62;65;99;171;127;137;140;144;80;94;86;83.4;88.1;104;105;112;120;114;117;118;114;100;77;77;21;56
SLOVAKIA;338;517;484;527;387;341;340;506;662;900;1122;1230;1825;2671;2251;2146;2450;2309;2523;2582;2266;2420;2599;2823;2797;1494;1549
SLOVENIA;606;638;554;601;579;544;560;647;805;937;1019;1059;1260;1611;1771;1642;1727;1508;1559;1646;1370;1483.8000000000002;1640.6;1864.3;1771.7;857.9;1241
SOLOMON ISLANDS;17.4;18.5;14.8;10.2;11.4;12.2;10.5;8.5;6.4;12.3;11.2;26.5;35.6;40.5;37.8;51.2;66.0;68.10000000000001;68.3;65.60000000000001;60.699999999999996;74.9;72.69999999999999;53.0;62.5;30.91;25.8
SOMALIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SOUTH AFRICA;2414;2322;2558;2500;2717;2684;2366;2251;3655;4237;4812;5230;6104;6905;6421;8139;8339;7049;6346;6126;5519;5154;5781;6017;5551;1466;1669
SOUTH SUDAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;239;759;323;293;513;449;469;83.4
SPAIN;5826;6332;6163;7119;5908;5969;6584;7372;9172;12295;15169;16830;19866;20543;17146;16926;17387;15395;16433;17976;17429;18803;22346;26329;27726;8619;12225
SRI LANKA;279;267;280;326;341;383;402;438;462;499;552;666;709;777;735;828;926;1219;1808;1922;2152;2295;2409;2487;2436;803;328
STATE OF PALESTINE;162;191;218;295;301;290;361;373;312;336;223;211;395;477;479;521;603;647;630;514;606;620;813;826;1448;1146;698
SUDAN;43;28;33;29;35;55;74;91;119;176;667;1414;1477;1268;868;1127;937;699;460;439;195;203;29;13;11;6;31
SURINAME;27;38;41;49;47;67;62;54;68;85;94;33;28;35;35;41;49;58;75;90;128;112;99;104;94;64;75
SWEDEN;6816;7642;6850;8591;8927;8959;7916;8221;9375;11088;11088;11159;13646;14622;12075;13973;13998;13954;14152;14505;13123;13507;15063;15704;14349;6141;8357
SWITZERLAND;9478;9798;8944;8754;7646;7837;7540;7633;9148;10518;11218;11822;12984;14083;13799;14332;17538;18878;19964;20849;19672;19942;21507;21463;21196;10856;12675
SYRIAN ARAB REPUBLIC;498;513;545;583;631;669;670;760;734;688;584;585;710;911;980;1598;850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TAIWAN PROVINCE OF CHINA;9487;9106;9288;8395;8722;9531;8691;8229;7402;9376;10047;10406;10729;10710;8668;10700;11701;12444;14158;15953;17388;19229;20502;22254;22890;3423;1423
TAJIKISTAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.7;2.1;3.4;3.8;6;7;10.8;5.8;35.4;31.400000000000002;36.5;42.5;35;25;24.6;15.1;24.2;28.4;10.8;22.8
TANZANIA, UNITED REPUBLIC OF;360;412;424;521;403;369;363;361;375;470;577;571;616;746;806;861;928;1003;1101;1185;1288;992;873;818;738.2;226;214
THAILAND;4791;4735;3752;2246;2870;3218;3334;3888;3538;5343;4920;6176;6889;6707;5744;7155;7534;8095;8238;8824;9539;11267;12676;14406;14969;5212;4233
TIMOR-LESTE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.0;5;51;69;68;62;92;57;84;100;118;137;131;110;61;32
TOGO;40;19;14;16;17;15;20;26;37;38;42;42;59;68;94;89;81;46;58;60;53;55;57;65;61;36;NULL
TONGA;NULL;NULL;NULL;NULL;NULL;NULL;3.2;3.2;13.2;16.2;16.0;15.0;17.3;21.3;19.799999999999997;21.6;23.4;28.5;29.099999999999998;30.1;32.4;23.8;37.699999999999996;41.2;44;38;19.7
TRINIDAD AND TOBAGO;91;98;97;92;106;190;172;208;143;141;234;146;155;102;136;97;188;223;116;168;253;230;147;149;133;47;39
TUNISIA;294;282;266;271;276;310;322;303;355;427;452;498;530;555;478;611;678;673;768;770;767;823;871;954;889;408;494
TÜRKIYE;911;1265;1716;1754;1471;1713;1738;1880;2113;2524;3563;3517;4254;4509;5061;5817;5372;4585;5017;5331;5635;5698;5865;6068;5262;1410;2095
TURKMENISTAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TURKS AND CAICOS ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;4.5;4.5;4.2;4.2;NULL;NULL;NULL
TUVALU;NULL;NULL;NULL;NULL;NULL;NULL;4.2;3.9;4.3;4.6;4.6;5.43;6.89;8.4;7.5;8.700000000000001;11.450000000000001;11.5;6.8999999999999995;7.5;9.4;11.4;10.1;10.8;9.8;7.199999999999999;7.4
UGANDA;80;135;113;95;NULL;NULL;2;2;44;158;185;196;220;315;351;464;540;642;349;342;278;309;365;497;629;269;439
UKRAINE;210;405;462;487;460;561;676;794;953;2660;3078;3202;4022;4585;3751;4134;4829;5536;6300;5470;5408;6306;7536;8287;8907;4823;6443
UNITED ARAB EMIRATES;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15848.0;16637.100000000002;17127.26;17644.7;18004.1;18382;15085;21600
UNITED KINGDOM;30749;32298;35954;41458;41835;42132;42220;47082;53983;62933;66250;69001;79413;78056;63334;65682;68456;69049;70831;79293;77510;75105;76968;85076;85948;24500;27331
UNITED STATES OF AMERICA;61042;65477;71948;78423;77260;85490;82185;79362;81708;93343;98694;105403;112928;119135;115123;123831;130606;138167;132322;140228;144669;147640;158287;176396;185067;47530;73485
UNITED STATES VIRGIN ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
URUGUAY;332;339;391;265;280;381;338;243;236;267;331;305;354;466;442;549;797;1043;1486;1559;1384;1079;1222;1252;1424;383;256.3
UZBEKISTAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1509;1902;1832;2107;2722;2753;1062;2049
VANUATU;10;10;10;8;9;9;8;11;14;15;13;11;13;32;28;34;39;43;46;44;32;41;63;82;105;69.4;97.4
VENEZUELA, BOLIVARIAN REPUBLIC OF;1852;2336;1168;1319;1483;1647;1718;1546;1311;1604;1843;1807;2292;2745;3019;2944;3994;4592;5417;4118;3249;2920;NULL;NULL;NULL;NULL;NULL
VIET NAM;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YEMEN;76;78;124;160;164;127;136;135;134;183;224;225;247;246;277;252;258;148;161;158;79;56;NULL;NULL;NULL;NULL;NULL
ZAMBIA;NULL;NULL;83;81;100;102;102;109;115;86;87;92;120;164;143;167;223;303;357;378;400;423;410;478;511;336;430
ZIMBABWE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;167;203;317;387;441;451;557;406;337;269;257;157;NULL
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
