Pays;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
MONGOLIA;NULL;NULL;NULL;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.2;0.3;0.5;0.6;0.6;0.6;0.7;0.6;0.7;0.7;0.8;0.9;1;1.3;2.3;NULL;0.4
MONTENEGRO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.3
MONTSERRAT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MOROCCO;61;63;66;77;78;79;85;86;79;84;91;106;116;127;134.7;142;152.3;198.4;248.6;203.1;201.6;211.8;206.3;202.4;201.6;48.5;76.6
MOZAMBIQUE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MYANMAR;NULL;NULL;NULL;NULL;1;1;1;2;1;2;2;2;2;1;1;2;3;4;3.4;4.7;6;7.2;6.5;5.7;6;1.9;0.2
NAMIBIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NAURU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NEPAL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;5;7;4.1;1.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NETHERLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NEW CALEDONIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NEW ZEALAND;4;4;4;4;5;5;5;6;7;8;9;10;11;13.3;15.2;16.1;16.2;13.3;14;13.9;15.2;17.2;19;18.6;17.8;4.6;1.6
NICARAGUA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NIGER;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NIGERIA;14;21;22;23;24;25;29;35;41;48;50;55;95;105;110;111;38;113;62;66;99.2;81;78.3;76.9;78.8;34.8;35.9
NIUE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NORTH MACEDONIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NORTHERN MARIANA ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NORWAY;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;24.2;29.5;NULL;NULL
OMAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2366.6;2559.8;634.1;475.7
PAKISTAN;20;20;20;19;20;33;30;22;20;28;32;38;36;29;28;28;40;35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PALAU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PANAMA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;1;0.8;0.8;1;0.8;0.8;1;1.3;0.5;0.6
PAPUA NEW GUINEA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PARAGUAY;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6;0.6;0.3;0.5;0.7;0.7;0.7;0.4;0.3;0.2;0.3;0.2;NULL;NULL
PERU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PHILIPPINES;18;18;15;16;16;15;16;19;17;21;25;28;32;37;47;49;56;57;68.9;76;83.5;91.5;89.9;79.5;73.7;15.1;11
POLAND;8;8;8;7;7;7;6;6;6;6;8;8;10;10;15;15;15;15;15;15;15;15;15;15;20;5;14
PORTUGAL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;54;9.9;19.9
PUERTO RICO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
QATAR;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;723.3;823.5;1057.5;1170;1317.4;1367.6;1501;1578;867.6;286.3;342.8;91.2;234.5
REUNION;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
ROMANIA;40;38;36;30;32;34;28;27;27;28;24;25;29;32;26;33;33;37;42;42.6;44.8;46.3;51.7;57.1;65;30.8;41.8
RUSSIAN FEDERATION;51;45;39;64;28;33;24;28;32;32;33;33;24;39;38;41;42;51;58.6;58.3;55.8;36.2;42;34.3;21.6;6.4;NULL
RWANDA;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;1;1.3;3.8;2.2;2.8;2.3;1.8;3.2;2.8;3.4;3.6;3.2;4.4;5.6;2;3.9
SABA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAINT KITTS AND NEVIS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.1;0.2;0.3;0.4;0.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAINT LUCIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAINT VINCENT AND THE GRENADINES;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAMOA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAN MARINO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.3;0.5;0.4;0.1;0.1;0.1;0.1;NULL
SAO TOME AND PRINCIPE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.1;NULL;NULL;NULL;NULL;0.055;0.099;0.095;NULL;NULL;NULL
SAUDI ARABIA;NULL;NULL;NULL;NULL;NULL;3599;3853;4213;3924;4752;5607;5516;7444;9334;8678;8245;9545;10637;9607.6;11144;9935.3;7729.7;6039.4;5566.7;6521.8;1911.3;2171.9
SENEGAL;1;2;1;2;1;1;1;1;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SERBIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.8;5.2;5.8;4.8;2.4;5.6
SERBIA AND MONTENEGRO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SEYCHELLES;1;1;1;1;1;2;1;2;2;2;4;5;5;5;6;8;12;18;19.5;18.7;27.1;30.5;36.8;33;33;9;31.6
SIERRA LEONE;0.6;1.1;0.5;1;1.4;0.9;1.4;1.6;1.6;2.6;1.3;1.5;1;1;2;3;1;6;3.7;2.3;1;0.5;2.8;2.2;3.4;1.1;2.8
SINGAPORE;52;50;48;60;66;71;72;47;30;55;56;66;78;88;86;102;113;118;135;146.9;142.4;143.7;134;131.7;141.8;16;1.6
SINT EUSTATIUS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SINT MAARTEN (DUTCH PART);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLOVAKIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;1;1;1;1;1;1;1.2;1.8;1.6;1.3;1.6;2.1;0.3;0.2
SLOVENIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SOLOMON ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SOMALIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SOUTH AFRICA;8;8;7;11;10;11;13;15;15;16;17;20;21;23;19.3;21;20;23;25.8;24;25.2;33.3;34.4;29.2;33.8;8.8;11.6
SOUTH SUDAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SPAIN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;68;110;170;216.9;250.6;218.4;386.7;466.4;416.3;424.7;76.3;281.2
SRI LANKA;4;4;4;4;5;4;6;6;7;10;10;10;11;12;20;31;48;47;69;78;88;90.9;77.7;71.6;44.1;10.2;4.4
STATE OF PALESTINE;NULL;NULL;4;6;6;8;1;1;1;1;2;2;3;3;4;2;5;7;7;6;10;10.7;6.7;6;6.6;0.3;0.4
SUDAN;NULL;NULL;NULL;11;12;9;13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;272;295;297.4;302.2;326.4;346.6;416.1;416;422;NULL;NULL;NULL
SURINAME;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SWEDEN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;32.7;44.2;38.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SWITZERLAND;53;52;52;44;43;51;62;70;67;NULL;76;85;108.957;147;133;157;167;211;255.5;306.7;371.7;NULL;NULL;NULL;NULL;NULL;NULL
SYRIAN ARAB REPUBLIC;1582;1746;1697;1800;1929;2111;2237;2815;3072;3957;3456;3445;3124;4391;4712;6192;3112;NULL;NULL;NULL;NULL;927.5;1140.4;1612.1;2212.1;404.1;529.3
TAIWAN PROVINCE OF CHINA;10;10;11;11;11;11;9;10;8;13;13;13;13;13;12;13;14;13;14;17;18.8;19.9;21.1;22.4;24;2.7;0.7
TAJIKISTAN;NULL;NULL;NULL;NULL;0.1;0.1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0.3;0.2;0.7;0.9;1;0.9;1.5;0.4;1
TANZANIA, UNITED REPUBLIC OF;18;20;22;29;38;30;30;17;14;12;11;7;11;10;11;10;15;21;18.1;22;27.9;25.2;32.2;32.3;28.3;12.3;27.8
THAILAND;71;68;71;108;103;117;129;151;118;173;179;240;265;283;298;331;379.4;538.3;547.7;506.7;582.3;660.2;565.5;582.4;533.2;50.3;15.7
TIMOR-LESTE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TOGO;1;1;3;2;2;1;2;2;1;3;2;2;1;NULL;NULL;NULL;1;1;1.3;1.2;0.8;1.2;2.6;5.5;6;4.4;NULL
TONGA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TRINIDAD AND TOBAGO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TUNISIA;661;571;675;879;635;713;1046;1311;1356;1472;1440;1507;1582;1809;2034;1863;1731;1926;2270.8;1809;1263.6;1153.4;1361.5;1550.8;2003.7;543.7;885.3
TÜRKIYE;247;219;234;231;199;242;263;304;359;498;626;630;923;1206;1424.4;1896;2133;2377;3244;3553.7;3662.9;2374.1;3405.7;4390.6;4853.7;1298.9;2747.5
TURKMENISTAN;1;4;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TURKS AND CAICOS ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TUVALU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
UGANDA;2;1;4;4;3;2;2;2;2;3;4;4;5;10;9;16;8.1;9.1;9.6;9.8;12.3;12.3;12.6;NULL;29.9;2.3;2.3
UKRAINE;17;205;29;9;14;18;13;15;19;20;26;23;26;23;28;29;28;29;29;24.1;29.5;35.1;45;57.9;56.9;22.8;101.8
UNITED ARAB EMIRATES;591;647;642;797;923;1089;1221;1557;1583;1545;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5391.3;7102;8048.9;7597.6;8056.2;9368.1;2504.3;3960.3
UNITED KINGDOM;407;376;413;404;407;428;402;359;347;386;384;472;490;538;618.3;550.1;641.4;680.7;743.7;801.6;886.5;1065.7;1154.7;1219;1328.4;NULL;257.3
UNITED STATES OF AMERICA;142.765;177.91;205.628;219.93;233.916;249.117;237.201;126.547;110.085;120.847;144.114;164.255;195.96;227.611;245.986;296.205;386.093;485.555;571.987;683.869;731.238;681.191;550.013;576.227;577.1;127.3;227.8
UNITED STATES VIRGIN ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
URUGUAY;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7;0.6;0.4;0.4;0.3;0.4;NULL;NULL
UZBEKISTAN;NULL;NULL;48;37;23;21;24;24;24;30;NULL;30;50;55;67;37;4.2;4.3;4;4.7;5.1;5.4;5.2;4.9;7.4;1.8;5.4
VANUATU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
VENEZUELA, BOLIVARIAN REPUBLIC OF;2;1;2;1;1;1;1;0.4;0.4;NULL;10;10;10;10;8;7;8;14;16.7;15.3;12.8;11.2;5.7;NULL;NULL;NULL;NULL
VIET NAM;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YEMEN;10;15;15;18;20;25;35;63;103;176;239;270;268;293;290;377;289;336;354;355.7;136.7;NULL;NULL;NULL;NULL;NULL;NULL
ZAMBIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.2;3.1
ZIMBABWE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;4;2;4;1;1;5;2;3;1;1.4;2.3;0.7;1.3;2.8;2.4;4.4;0.3;0.3
