Pays;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
MICRONESIA, FEDERATED STATES OF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MOLDOVA, REPUBLIC OF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MONACO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MONGOLIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MONTENEGRO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MONTSERRAT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MOROCCO;441;395;454;525;508;556;597;703;741;728;818;1072;1268;1331;1320;1229;1186;1415;1361.7;1297;1291.4;1329.5;1247.6;1417.5;1529.8;219.4;9.8
MOZAMBIQUE;NULL;NULL;NULL;NULL;NULL;NULL;389;888;656;595;798;524;717;1330;1521;1328;1409;1476;1295;1012.1;1018;1110.1;979.6;1857.2;1187;525;328.9
MYANMAR;75;315;299;274;236;209;270;270;391;415;428;366;468;538;525;483;428;470;1242;1980.7;3433.3;1682;2122.1;2206.3;2563;571.9;111.6
NAMIBIA;NULL;NULL;NULL;NULL;NULL;NULL;505;574;520;NULL;589;613;677;649;NULL;687;730.4;777.5;843.7;970.4;1000.7;1033;1082.5;1112.1999999999998;873.8;87.3;133.9
NAURU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NEPAL;38;50;51;66;70;87;62;57;63;88;98;100;166;125;131;154;191;205;203;204;131.6;180.4;179.6;203.8;201.3;47;0.3
NETHERLANDS;NULL;NULL;NULL;NULL;5800;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NEW CALEDONIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NEW ZEALAND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NICARAGUA;173;182;223;257;301;297;294;291;324;397;451;442;462;476;553;646;685;771;810;875;900.9;1009.9;1173.2;866.7;877.7;263.3;132.8
NIGER;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NIGERIA;NULL;NULL;NULL;67;70;73;86;99;112;125;131;144;1539;1795;1871;2812;1195;2103;1280;1480;1922.3;3370.8;3627.4;3678;3752.5;846.6;872.5
NIUE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NORTH MACEDONIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NORTHERN MARIANA ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
NORWAY;NULL;NULL;NULL;1558;1513;1425;1420;1410;1401;1521;1527;1565;1654;1716;1801;1934;2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
OMAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PAKISTAN;50;51;62;74;76;79;93;90;116;112;116;135;108;105;139;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PALAU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PANAMA;39;48;51;59;88;100;113;108;105;122;135;151;178;202;193;228;264;257;266;243.8;239.4;226.3;206.7;214.2;209.5;37.5;48.3
PAPUA NEW GUINEA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PARAGUAY;251;238;170;149;136;224;195;176;195;217;232;276;265;261;283;323;327;337;369;385;930.4;882.5;1048.1;845.8;866.7;180.5;64.8
PERU;118;154;185;213;170;209;347;402;445;537;609;730;759;740;763;897;1011;1107;1210;1257;1390.9;1528;1620.5;1801.7;1615.4;355.4;NULL
PHILIPPINES;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
POLAND;81057;86112;85610;86007;86393;81590;58789;48176;49321;59520;62197;62315;62953;56785;50870;54815;56785;62980;67611;68957;72690;75245;78357;77221;79095.6;48139.1;47710
PORTUGAL;18705;18894;19649;21549;21775;22504;22702;21935;22053;15226;15037;15854;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PUERTO RICO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
QATAR;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;625.4;685.3;862.9;953;1078.5;1138.2;1151.1;1095.5;524.5;NULL;NULL;NULL;134.5
REUNION;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
ROMANIA;4837;4565;4446;4119;4516;4468;4097;3968;4690;5709;4734;4706;6028;7138;6134;6129;5934;6281.4;6476;6563;7618;7799.8;8116.3;8761;9693.800000000001;4193.6;5419
RUSSIAN FEDERATION;7712;13441;13768;12300;15481;17837;18132;19224;18123;16821;16919;16953;16663;16892;15304;15495;17280;19288;21260.3;22890;24793;NULL;NULL;NULL;NULL;NULL;NULL
RWANDA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;459;531;575;563.3;554.9;774.4;937.7;988.9;1093.8;1127.8;1173;1367.3;1469;1353.7;417.2;401.8
SABA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAINT KITTS AND NEVIS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAINT LUCIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAINT VINCENT AND THE GRENADINES;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAMOA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAN MARINO;3368;3345;3308;3264;3148;3071;3036;3102;2882;2812;2107;2136;2164;2112;2056;1976;2038;1869;1905;2004;1888;2000;1937;1874;1904;1015;1354
SAO TOME AND PRINCIPE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SAUDI ARABIA;2291;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3824;3301;3493;3608;4456;5307;3616;5396;5575;4893;5796.7;5979;4364;3597.4;3279;3343.8;894.9;1046.6
SENEGAL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;144;206;344;388;365;341;393;479.5;496;563.6;231.8;240.1;341.4;428.1;NULL;NULL;NULL;NULL
SERBIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SERBIA AND MONTENEGRO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SEYCHELLES;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SIERRA LEONE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SINGAPORE;937;933;864;724;798;877;921;997;867;1269;1312;1423;1575;1560;1301;1531;1701;1923;2198;1858.4;1797.9;2075.4;2115.9;2121;2027.8;237.3;4.9
SINT EUSTATIUS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SINT MAARTEN (DUTCH PART);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLOVAKIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLOVENIA;668;756;882;887;803;886;991;1059;1108;1210;1255;1279;1385;1549;1434;1610.4;1757.6;1883.2;1982.3000000000002;2119.7000000000003;2119.5;2382.5;2799;3103.6000000000004;3201;827;1246.3999999999999
SOLOMON ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SOMALIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SOUTH AFRICA;3522;3926;3804;4397;4454;4377;4295;4646;4655;4787;5388;6184;6702;7146;4859;5330;5827;6240;6366;6972;6361.5;7139.6;7215.7;7368;7206.3;2018.3;1649.7
SOUTH SUDAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SPAIN;9037;9369;9454;10834;11781;10939;11978;14158;12410;12395;13411;14100;12885;11343;10547;10676.6;10147;10226.4;11005;12257;12828.8;13335.9;13263.400000000001;13250.6;13096.5;5052.099999999999;6522
SRI LANKA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
STATE OF PALESTINE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SUDAN;NULL;NULL;NULL;2;2;2;3;3;3;3;12;3;16;18;42;10;11;57.5;59.1;13.7;NULL;88;89;NULL;NULL;NULL;NULL
SURINAME;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SWEDEN;NULL;NULL;NULL;NULL;NULL;NULL;2132;2200;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8696;7719;7259;8410;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SWITZERLAND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SYRIAN ARAB REPUBLIC;1971;2101;1965;2108;2322;2838;3071;3992;4189;5476;4989;4776;4465;5666;5559;7990;4582;NULL;NULL;NULL;NULL;874.1;1052.9;1534.3;2100.7;382;415.4
TAIWAN PROVINCE OF CHINA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TAJIKISTAN;NULL;0.7;2.1;3.2;3.8;5.4;4.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;150;130;43;23.3;60;150;730;NULL;NULL;NULL
TANZANIA, UNITED REPUBLIC OF;169;158;165;163;256;175;189;239;231;302;272;271;315;322;324;355;389;469;474.2;444;422.7;439.1;482;565.3000000000001;581;243.7;404.1
THAILAND;1122;983;973;987;1154;1254;1427;1693;1738;1688;1781;2024;2209;2747;2796;3072;3749;3988;4341;NULL;NULL;4838.4;4984.2;2425.7;5673.6;NULL;NULL
TIMOR-LESTE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TOGO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;123;118;158;189.1;350.5;NULL;NULL
TONGA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TRINIDAD AND TOBAGO;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TUNISIA;1566;1155;1176;1439;1173;1236;1554;1920;2033;2250;2232;2305;2394;2576;2759;2653;2289;2257;2425;2532;NULL;2490.3;3317;3665.2;4309.8;812;751.4
TÜRKIYE;1678;1452;1716;1943;1965;2010;2022;2520;2957;3790;4825;4278;5132;5484;6178.4;7774;8034;7455;7827;8100;7702.5;7523.3;9018;9842.8;10462.699999999999;3896;6057.6
TURKMENISTAN;95;182;241;286;NULL;1.2;4.1;6;5.5;11;8.9;1.7;3.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TURKS AND CAICOS ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
TUVALU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
UGANDA;NULL;NULL;78;95;92;115;125;168;208;381;296;339;408;486;536;577;782;781;783;822.6;900.6;890.2;981.5;NULL;956.4;394.2;414
UKRAINE;4575;4538;13058;11334;10160;10846;10982;11821;11539;14410;19156;20204;24370;26848;22300;22114;22276;22523;23265;11886;11579;12015.8;12323.5;11653.3;10833;2556.4;2703.4
UNITED ARAB EMIRATES;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1591.6;4574.3;5396.2;5090.6;5623.7;7106.7;1842.4;3196.1
UNITED KINGDOM;1785;2708;2911;3168;3117;3080;2779;2677;2711;2983;3252;3267;3230;3369;3370;3832.4;3756.3;4215.5;4478.3;4469.5;4637.7;4769.3;4534.4;4257.5;4259.8;NULL;627.2
UNITED STATES OF AMERICA;18450;18646;18030;16890;17475.750174938607;18025.3656868451;18704.71266186728;18571.593415693416;17339.77913036157;19339.841474207202;20766.889875620916;22387.555674428313;24887.091375531145;25155.82615895252;24310.95793166333;26423.538;27087.649;28764.847;29384.639;30974.441;29541.542;28913.34;27920.525999999998;28489.235;28651.899999999998;8221.6;8290.2
UNITED STATES VIRGIN ISLANDS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
URUGUAY;923;877;922;938;962;841;1064;586;649;801;819;630;478;550;647;827.1;1347.8;1368.6;1401.6;1431.8;1408;1699.8;2099.9;1988.7;1723.5;NULL;NULL
UZBEKISTAN;3;6;21;22;22;22;22;16;11;27;25;37;48;838;998;748;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4909;6091.799999999999;NULL;NULL
VANUATU;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
VENEZUELA, BOLIVARIAN REPUBLIC OF;84;90;97;NULL;NULL;6;3;15;NULL;NULL;NULL;19;27;45;27;37;66;267;233.4;242.4;239;77.8;76.1;NULL;NULL;NULL;NULL
VIET NAM;123;505;550;489;572;771;751;779;793;843;942;657;703;801;656;938;936;986;1399;1606;1503;1467;1753;2797.5;3367;609.4;45.6
YEMEN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;232;233;248;527;593;558.4;490;576;NULL;187;NULL;NULL;NULL;NULL;NULL;NULL
ZAMBIA;122;233;305;320;358;401;430;494;309;378;504;530;616;576;519;566;623;599;666;680.3;655.9;663.7;707.8;748.5999999999999;933.6;409.8;442
ZIMBABWE;NULL;NULL;NULL;1763;1746;1504;2311;1738;2016;1524;1231;2012;1524;1526;1444;1913;2073;1566;1610;1682;1776;1929;2112.8;2242.8;1973.4;562.1;233.4
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
