Pays;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
CYPRUS;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45200.0;46480.0;48350.0;49050.0;50290.0;39365.0;38103.0;39440.0;38782.0;37700.0;35100.0;37900.0;39400.0;42900.0;46200.0;NULL;NULL;NULL;NULL
CZECH REPUBLIC (CZECHIA);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;233508.0;232871.0;233704.0;231474.0;236024.3438;241235.51914999998;239498.949850184;235568.76375472298;232600.0;229600.0;228721.960179369;225003.089849159;229153.0;233300.0;238800.0;240587.0;239600.0;238780.0;NULL
DENMARK;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;162848.0;168496.0;152900.0;145700.0;147700.0;151000;158500.0;158900.0;171931.0;179968.0;187999.0;193148.0;197362.0;201200.0;167600.0;200800.0
DJIBOUTI;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1651.0
DOMINICA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
DOMINICAN REPUBLIC;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;172100.0;188300.0;190300.0;195500.0;196200.0;195400.0;194800.0;201200.0;216500.0;219900.0;254200.0;315100.0;160100.0;168500.0;174400.0;109300.0;189600.0
ECUADOR;49315.0;48717.0;51460.0;54667.0;55453.0;56537.0;60215.0;62568.0;67126.0;68354.0;72106.0;78531.0;77032.0;84668.0;90145.0;92800.0;102400.0;106300.0;114100.0;122100.0;135000;136200.0;132100.0;134500.0;134500.0;90588.0;119563.0
EGYPT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1644100.0;1655000;1706700.0;1698800.0;1752000;1993000;NULL;NULL;NULL;NULL;NULL;NULL
EL SALVADOR;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;42100.0;42300.0;40800.0;40900.0;42700.0;44600.0;45600.0;48400.0;48700.0;50000;52300.0;55000;57100.0;52200.0;55900.0
EQUATORIAL GUINEA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
ERITREA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
ESTONIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17500.0;19900.0;21800.0;22100.0;19900.0;19700.0;20200.0;21000;21900.0;23600.0;25200.0;26400.0;28200.0;26800.0;28400.0;24000;NULL
ESWATINI;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11931.0;NULL;NULL;14363.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
